"name","mean","std","min","max"
"Phyto->Polychaetes",0.179532117036243,0.030462832008287,0.0834892339866577,0.327550538551396
"Zoo->Polychaetes",0.0413045665116909,0.0214600110131523,2.54397748997437e-05,0.149957405186153
"SPOM->Polychaetes",0.0643336146182647,0.0296735608152108,7.06189172668926e-05,0.188941796298454
"SOM->Polychaetes",1.58761896358995,0.117438633242242,1.03158269678252,2.299675419953
"Benthos->Polychaetes",0.854715562816241,0.162959266020702,0.0103165163657292,2.47215263270106
"Phyto->Others",0.00148537192635952,0.000334714400340289,0.000623429482935344,0.00235062034099159
"Zoo->Others",0.0062685403355823,0.0053168116828767,3.30489765599379e-07,0.0373092713040322
"SPOM->Others",0.0113944931850496,0.00818879624777305,0.00102073543693865,0.0592014383111228
"SOM->Others",20.1618862592725,1.2564070417569,16.6735090400645,25.8652245956752
"Benthos->Others",4.21793904501598,0.375479557419303,2.42144564207977,8.31343182219636
"Phyto->Export",110.022737788304,0.572527773469459,107.919270814461,111.770263616855
"Zoo->Export",35.1902534807028,0.315580003724089,34.1005494598413,36.1778475253884
"Fish->Export",0.0780553879337515,0.0127515027587829,0.00568868040419637,0.118493477780216
"Jelly->Export",1.7599970796528,0.740058841725294,0.254841309397476,3.05749829870803
"Benthos->Export",8.37977995268499,1.64428038277715,1.62083516280687,17.6720414468764
